row_type,played_note,played_midi,played_freq,band_index,band_center_freq,band_fmin,band_fmax,scan_direction,candidate_f0,candidate_note,pitchyinfft_score,candidate_in_band,delta_cents_vs_played,fft_band_f0,fft_band_note,fft_band_score,fft_band_selected,hps_f0,hps_note,hps_score,hps_multi_note,candidate_fft_local_f0,candidate_fft_local_note,candidate_fft_local_score,candidate_hps_local_f0,candidate_hps_local_note,candidate_hps_local_score,candidate_hps_band_note,candidate_hps_agreement,candidate_final_score,candidate_harmonic_stack_score,candidate_harmonic_stack_hits,candidate_harmonic_stack_peaks,candidate_yin_harmonic_coherence_score,candidate_yin_harmonic_relations,refine_selected,refined_from_note,refined_from_f0,refined_f0,refined_note,refined_score,refined_delta_cents,chosen_note,chosen_f0,chosen_score,chosen_method,chosen_note_2,chosen_f0_2,chosen_score_2,chosen_method_2,chosen_note_3,chosen_f0_3,chosen_score_3,chosen_method_3,chosen_note_4,chosen_f0_4,chosen_score_4,chosen_method_4,candidate_top_notes
band_row,G♯2,44,103.8261744,0,38.89087297,27.5,55,low_to_high,51.82818222,G♯1,0.9861413902,TRUE,-1202.833789,48.33984375,G1,0.1212104877,G♯2,103.0991,G♯2,0.8709706145,G♯2,49.07226563,G1,0.1247411107,16.6016,C0,0.5339475187,,0,2.966470786,0.1047996876,6,"1:49.1, 2:103.3, 3:151.6, 4:207.3, 5:266.6, 6:311.3",1.7,"2:G♯2, 4:G♯3",TRUE,G♯1,51.82818222,51.82818222,G♯1,0.9861413902,-1202.833789,G♯2,103.2714844,2.2,fft_band_selected_in_yin_candidates,G♯2,103.6682587,4.942334697,candidate_consolidation,G♯2,103.6682587,4.942334697,candidate_consolidation,G♯2,103.6682587,4.942334697,candidate_consolidation,"G♯2, G♯1"
summary,G♯2,44,103.8261744,,,,,,,,,,,,,,G♯2,103.0991,G♯2,0.8709706145,G♯2,,,,,,,,,,,,,,,,,,,,,,G♯2,103.2714844,2.2,fft_band_selected_in_yin_candidates,G♯2,103.6682587,4.942334697,candidate_consolidation,G♯2,103.6682587,4.942334697,candidate_consolidation,G♯2,103.6682587,4.942334697,candidate_consolidation,"G♯2, G♯1"
band_row,A2,45,110,1,77.78174593,55,110,low_to_high,109.8318939,A2,0.9883061075,TRUE,-2.647759791,109.1308594,A2,1,E4,109.124,A2,0.8270706891,A2,109.1308594,A2,0.7774878395,37.2598,D1,0.5653575907,A2,3,4.312311415,0.2249000064,6,"1:109.1, 2:219.7, 3:329.6, 4:438.7, 5:548.6, 6:659.2",0,,TRUE,A2,109.8318939,109.8318939,A2,0.9883061075,-2.647759791,A2,109.8318939,0.9883061075,best_refined_score,A2,109.8318939,4.312311415,candidate_consolidation,A2,109.8318939,4.312311415,candidate_consolidation,A2,109.8318939,4.312311415,candidate_consolidation,"A2, A1"
band_row,A2,45,110,3,311.1269837,220,440,low_to_high,303.3673096,E♭4,0.5899256978,TRUE,1756.274529,329.5898438,E4,1,E4,109.124,A2,0.8270706891,A2,319.3359375,E♭4,1,109.1225,A2,0.8260837597,,1,1.963592339,0.003305769274,6,"1:319.3, 2:631.3, 3:880.4, 4:1212.9, 5:1548.3, 6:1888.2",0,,FALSE,,,,,,,A2,109.8318939,0.9883061075,best_refined_score,A2,109.8318939,4.312311415,candidate_consolidation,A2,109.8318939,4.312311415,candidate_consolidation,A2,109.8318939,4.312311415,candidate_consolidation,"A2, A1"
band_row,A2,45,110,0,38.89087297,27.5,55,low_to_high,54.90591049,A1,0.987964533,TRUE,-1202.96419,53.46679688,A1,0.1257065208,E4,109.124,A2,0.8270706891,A2,57.86132813,B♭1,0.1418955263,18.5547,D0,0.5908062202,,1,3.159537627,0.1204013507,6,"1:57.9, 2:109.1, 3:161.1, 4:219.7, 5:260.0, 6:329.6",1,2:A2,TRUE,A1,54.90591049,54.90591049,A1,0.987964533,-1202.96419,A2,109.8318939,0.9883061075,best_refined_score,A2,109.8318939,4.312311415,candidate_consolidation,A2,109.8318939,4.312311415,candidate_consolidation,A2,109.8318939,4.312311415,candidate_consolidation,"A2, A1"
summary,A2,45,110,,,,,,,,,,,,,,E4,109.124,A2,0.8270706891,A2,,,,,,,,,,,,,,,,,,,,,,A2,109.8318939,0.9883061075,best_refined_score,A2,109.8318939,4.312311415,candidate_consolidation,A2,109.8318939,4.312311415,candidate_consolidation,A2,109.8318939,4.312311415,candidate_consolidation,"A2, A1"
band_row,B♭2,46,116.5409404,2,155.5634919,110,220,low_to_high,116.3480949,B♭2,0.9600802534,TRUE,-2.867122247,116.4550781,B♭2,1,F4,115.7357,B♭2,0.8672516987,B♭2,116.4550781,B♭2,1,19.5312,E♭0,0.589158733,B♭2,3,4.377297904,0.2059256119,6,"1:116.5, 2:232.2, 3:348.6, 4:465.1, 5:581.5, 6:698.0",0,,TRUE,B♭2,116.3480949,116.2916794,B♭2,0.9886769057,-3.706776918,B♭2,116.2916794,0.9886769057,best_refined_score,B♭2,116.3480949,4.377297904,candidate_consolidation,B♭2,116.3480949,4.377297904,candidate_consolidation,B♭2,116.3480949,4.377297904,candidate_consolidation,"E♭1, B♭2, B♭1"
band_row,B♭2,46,116.5409404,3,311.1269837,220,440,low_to_high,285.1939392,C♯4,0.5576624289,TRUE,1549.327759,348.6328125,F4,1,F4,115.7357,B♭2,0.8672516987,B♭2,296.6308594,D4,0.1652083963,115.7428,B♭2,0.8745618756,,0,1.534569684,0.03950087662,6,"1:296.6, 2:581.5, 3:814.5, 4:1166.7, 5:1402.6, 6:1640.6",0,,FALSE,,,,,,,B♭2,116.2916794,0.9886769057,best_refined_score,B♭2,116.3480949,4.377297904,candidate_consolidation,B♭2,116.3480949,4.377297904,candidate_consolidation,B♭2,116.3480949,4.377297904,candidate_consolidation,"E♭1, B♭2, B♭1"
band_row,B♭2,46,116.5409404,1,77.78174593,55,110,low_to_high,58.13663864,B♭1,0.9588687178,TRUE,-1203.980751,57.86132813,B♭1,0.2460527329,F4,115.7357,B♭2,0.8672516987,B♭2,57.86132813,B♭1,0.1845722218,19.043,E♭0,0.5920164869,,2,3.44064802,0.1236699135,6,"1:57.9, 2:116.5, 3:184.6, 4:232.2, 5:296.6, 6:348.6",1.5,"2:B♭2, 5:C♯4",TRUE,B♭1,58.13663864,58.1333046,B♭1,0.9878604295,-1204.080037,B♭2,116.2916794,0.9886769057,best_refined_score,B♭2,116.3480949,4.377297904,candidate_consolidation,B♭2,116.3480949,4.377297904,candidate_consolidation,B♭2,116.3480949,4.377297904,candidate_consolidation,"E♭1, B♭2, B♭1"
band_row,B♭2,46,116.5409404,0,38.89087297,27.5,55,low_to_high,38.75250244,E♭1,0.974308991,TRUE,-1906.170572,39.55078125,E♭1,0.07893967401,F4,115.7357,B♭2,0.8672516987,B♭2,39.55078125,E♭1,0.07005439894,17.5781,C♯0,0.5906115504,,2,3.26484922,0.06848455921,6,"1:39.6, 2:73.2, 3:116.5, 4:161.1, 5:205.1, 6:232.2",0.9,3:B♭2,TRUE,E♭1,38.75250244,38.75250244,E♭1,0.974308991,-1906.170572,B♭2,116.2916794,0.9886769057,best_refined_score,B♭2,116.3480949,4.377297904,candidate_consolidation,B♭2,116.3480949,4.377297904,candidate_consolidation,B♭2,116.3480949,4.377297904,candidate_consolidation,"E♭1, B♭2, B♭1"
summary,B♭2,46,116.5409404,,,,,,,,,,,,,,F4,115.7357,B♭2,0.8672516987,B♭2,,,,,,,,,,,,,,,,,,,,,,B♭2,116.2916794,0.9886769057,best_refined_score,B♭2,116.3480949,4.377297904,candidate_consolidation,B♭2,116.3480949,4.377297904,candidate_consolidation,B♭2,116.3480949,4.377297904,candidate_consolidation,"E♭1, B♭2, B♭1"
band_row,B2,47,123.4708253,2,155.5634919,110,220,low_to_high,123.3669052,B2,0.9637560323,TRUE,-1.457719033,123.046875,B2,1,B2,122.8595,B2,0.811246788,B2,123.046875,B2,1,20.0195,E0,0.5352232171,B2,4,4.531462094,0.2374558199,6,"1:123.0, 2:246.1, 3:369.9, 4:492.9, 5:616.7, 6:740.5",0,,TRUE,B2,123.3669052,123.3004608,B2,0.9895245487,-2.390398593,B2,123.046875,2.2,fft_band_selected_in_yin_candidates,B2,123.3669052,4.531462094,candidate_consolidation,B2,123.3669052,4.531462094,candidate_consolidation,B2,123.3669052,4.531462094,candidate_consolidation,"E1, B2, B1"
band_row,B2,47,123.4708253,3,311.1269837,220,440,low_to_high,387.7364502,G4,0.5222370902,TRUE,1981.087411,369.8730469,F♯4,1,B2,122.8595,B2,0.811246788,B2,369.8730469,F♯4,1,123.3404,B2,0.8558336047,,0,1.749698333,0.08704844375,6,"1:369.9, 2:740.5, 3:1113.3, 4:1615.0, 5:1868.4, 6:2383.3",0,,FALSE,,,,,,,B2,123.046875,2.2,fft_band_selected_in_yin_candidates,B2,123.3669052,4.531462094,candidate_consolidation,B2,123.3669052,4.531462094,candidate_consolidation,B2,123.3669052,4.531462094,candidate_consolidation,"E1, B2, B1"
band_row,B2,47,123.4708253,1,77.78174593,55,110,low_to_high,61.62813568,B1,0.9634362605,TRUE,-1203.010964,58.59375,B♭1,0.2034909432,B2,122.8595,B2,0.811246788,B2,58.59375,B♭1,0.1930843217,24.6094,G0,0.6242044556,,0,3.007847574,0.1559074701,6,"1:58.6, 2:123.0, 3:179.4, 4:246.1, 5:302.5, 6:369.9",1,2:B2,TRUE,B1,61.62813568,61.62414932,B1,0.9892908906,-1203.122951,B2,123.046875,2.2,fft_band_selected_in_yin_candidates,B2,123.3669052,4.531462094,candidate_consolidation,B2,123.3669052,4.531462094,candidate_consolidation,B2,123.3669052,4.531462094,candidate_consolidation,"E1, B2, B1"
band_row,B2,47,123.4708253,0,38.89087297,27.5,55,low_to_high,41.07920074,E1,0.977741808,TRUE,-1905.228208,41.74804688,E1,0.103988477,B2,122.8595,B2,0.811246788,B2,41.74804688,E1,0.08842238497,16.8457,C♯0,0.5479423959,,2,3.256120118,0.1000423089,6,"1:41.7, 2:85.7, 3:123.0, 4:165.5, 5:208.0, 6:246.1",0.9,3:B2,TRUE,E1,41.07920074,41.07920074,E1,0.977741808,-1905.228208,B2,123.046875,2.2,fft_band_selected_in_yin_candidates,B2,123.3669052,4.531462094,candidate_consolidation,B2,123.3669052,4.531462094,candidate_consolidation,B2,123.3669052,4.531462094,candidate_consolidation,"E1, B2, B1"
summary,B2,47,123.4708253,,,,,,,,,,,,,,B2,122.8595,B2,0.811246788,B2,,,,,,,,,,,,,,,,,,,,,,B2,123.046875,2.2,fft_band_selected_in_yin_candidates,B2,123.3669052,4.531462094,candidate_consolidation,B2,123.3669052,4.531462094,candidate_consolidation,B2,123.3669052,4.531462094,candidate_consolidation,"E1, B2, B1"
band_row,C3,48,130.8127827,2,155.5634919,110,220,low_to_high,130.6750565,C3,0.9688060604,TRUE,-1.823689371,130.3710938,C3,1,C3,130.8246,C3,0.6857671015,C3,130.3710938,C3,1,21.4844,F0,0.660482421,C3,4,4.796572308,0.2456032738,6,"1:130.4, 2:260.7, 3:391.8, 4:522.2, 5:653.3, 6:783.0",1,2:C4,TRUE,C3,130.6750565,130.5490112,C3,0.9917389883,-3.494391521,C3,130.3710938,2.2,fft_band_selected_in_yin_candidates,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,"F1, C3, C2"
band_row,C3,48,130.8127827,3,311.1269837,220,440,low_to_high,256.8204041,C4,0.2886250132,TRUE,1167.907564,260.7421875,C4,1,C3,130.8246,C3,0.6857671015,C3,260.7421875,C4,1,130.3969,C3,0.8670278795,,2,1.940231858,0.09688132485,6,"1:260.7, 2:522.2, 3:783.0, 4:1044.4, 5:1305.9, 6:1567.4",0,,FALSE,,,,,,,C3,130.3710938,2.2,fft_band_selected_in_yin_candidates,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,"F1, C3, C2"
band_row,C3,48,130.8127827,4,622.2539674,440,880,high_to_low,554.996582,C♯5,0,TRUE,2501.970435,653.3203125,E5,1,C3,130.8246,C3,0.6857671015,C3,524.4140625,C5,1,130.1033,C3,0.9682125347,,0,1.324176349,0.003985647201,6,"1:524.4, 2:1174.8, 3:1697.8, 4:2220.0, 5:2742.9, 6:3265.1",0,,FALSE,,,,,,,C3,130.3710938,2.2,fft_band_selected_in_yin_candidates,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,"F1, C3, C2"
band_row,C3,48,130.8127827,1,77.78174593,55,110,low_to_high,65.27429199,C2,0.9684158108,TRUE,-1203.500057,56.39648438,A1,0.119771402,C3,130.8246,C3,0.6857671015,C3,68.84765625,C♯2,0.2326393591,21.9727,F0,0.6016221358,,0,3.069188689,0.181982469,6,"1:68.8, 2:130.4, 3:191.2, 4:260.7, 5:331.8, 6:391.8",1.7,"2:C3, 4:C4",TRUE,C2,65.27429199,65.26311493,C2,0.9915792196,-1203.796526,C3,130.3710938,2.2,fft_band_selected_in_yin_candidates,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,"F1, C3, C2"
band_row,C3,48,130.8127827,0,38.89087297,27.5,55,low_to_high,43.50873566,F1,0.9817088993,TRUE,-1905.75183,43.21289063,F1,0.1105532659,C3,130.8246,C3,0.6857671015,C3,43.21289063,F1,0.07055260611,17.5781,C♯0,0.5268482068,,2,3.325662509,0.1360183995,6,"1:43.2, 2:86.4, 3:130.4, 4:171.4, 5:230.0, 6:260.7",1.3,"3:C3, 6:C4",TRUE,F1,43.50873566,43.50873566,F1,0.9817088993,-1905.75183,C3,130.3710938,2.2,fft_band_selected_in_yin_candidates,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,"F1, C3, C2"
summary,C3,48,130.8127827,,,,,,,,,,,,,,C3,130.8246,C3,0.6857671015,C3,,,,,,,,,,,,,,,,,,,,,,C3,130.3710938,2.2,fft_band_selected_in_yin_candidates,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,C3,130.6750565,4.796572308,candidate_consolidation,"F1, C3, C2"
band_row,C♯3,49,138.5913155,2,155.5634919,110,220,low_to_high,138.5531998,C♯3,0.9715783186,TRUE,-0.4761936801,138.4277344,C♯3,1,C♯3,27.5391,A0,0.6637969311,A0,138.4277344,C♯3,1,22.9492,F♯0,0.6275924495,,3,3.868161808,0.237233429,6,"1:138.4, 2:276.1, 3:415.3, 4:553.7, 5:692.9, 6:831.3",0,,TRUE,C♯3,138.5531998,138.3779602,C♯3,0.9924310353,-2.66721284,C♯3,138.4277344,2.2,fft_band_selected_in_yin_candidates,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,"F♯1, C♯2, C♯3"
band_row,C♯3,49,138.5913155,3,311.1269837,220,440,low_to_high,439.9373474,A4,0,TRUE,1999.753468,415.2832031,G♯4,1,C♯3,27.5391,A0,0.6637969311,A0,415.2832031,G♯4,1,138.423,C♯3,0.9168451033,,0,1.295005058,0.05228906877,6,"1:415.3, 2:831.3, 3:1245.8, 4:1799.6, 5:2076.4, 6:2630.1",0,,FALSE,,,,,,,C♯3,138.4277344,2.2,fft_band_selected_in_yin_candidates,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,"F♯1, C♯2, C♯3"
band_row,C♯3,49,138.5913155,4,622.2539674,440,880,high_to_low,458.882019,B♭4,0,TRUE,2072.743704,553.7109375,C♯5,1,C♯3,27.5391,A0,0.6637969311,A0,454.1015625,B♭4,0.3794402818,138.3111,C♯3,0.9165940942,,1,1.294663588,0.005755078643,6,"1:454.1, 2:969.0, 3:1385.0, 4:1799.6, 5:2353.3, 6:2630.1",0,,FALSE,,,,,,,C♯3,138.4277344,2.2,fft_band_selected_in_yin_candidates,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,"F♯1, C♯2, C♯3"
band_row,C♯3,49,138.5913155,0,38.89087297,27.5,55,low_to_high,46.11585999,F♯1,0.9837393731,TRUE,-1905.00234,54.93164063,A1,0.1618167208,C♯3,27.5391,A0,0.6637969311,A0,43.9453125,F1,0.08031897251,20.5078,E0,0.5677669782,,0,2.908609039,0.1444048367,6,"1:43.9, 2:95.2, 3:138.4, 4:176.5, 5:238.0, 6:276.1",0.9,3:C♯3,TRUE,F♯1,46.11585999,46.11585999,F♯1,0.9837393731,-1905.00234,C♯3,138.4277344,2.2,fft_band_selected_in_yin_candidates,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,"F♯1, C♯2, C♯3"
band_row,C♯3,49,138.5913155,1,77.78174593,55,110,low_to_high,69.19011688,C♯2,0.9716115549,TRUE,-1202.638769,61.5234375,B1,0.1300712511,C♯3,27.5391,A0,0.6637969311,A0,71.04492188,C♯2,0.1571963801,22.9492,F♯0,0.6230784444,,1,3.203213292,0.1898259829,6,"1:71.0, 2:138.4, 3:205.8, 4:276.1, 5:338.4, 6:415.3",1,2:C♯3,TRUE,C♯2,69.19011688,69.17556,C♯2,0.9923557421,-1203.003041,C♯3,138.4277344,2.2,fft_band_selected_in_yin_candidates,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,"F♯1, C♯2, C♯3"
summary,C♯3,49,138.5913155,,,,,,,,,,,,,,C♯3,27.5391,A0,0.6637969311,A0,,,,,,,,,,,,,,,,,,,,,,C♯3,138.4277344,2.2,fft_band_selected_in_yin_candidates,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,C♯3,138.5531998,3.868161808,candidate_consolidation,"F♯1, C♯2, C♯3"
band_row,D3,50,146.832384,0,38.89087297,27.5,55,low_to_high,48.8735199,G1,0.9847071562,TRUE,-1904.454328,46.14257813,F♯1,1,D3,146.4844,D3,0.6951254979,D3,46.14257813,F♯1,1,29.2969,B♭0,0.4880335237,,0,3.286984817,0.1460019283,6,"1:46.1, 2:101.8, 3:146.5, 4:193.4, 5:246.1, 6:293.0",0.9,3:D3,TRUE,G1,48.8735199,48.8735199,G1,0.9847071562,-1904.454328,D3,146.484375,2.2,fft_band_selected_in_yin_candidates,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,"G1, D2, D3"
band_row,D3,50,146.832384,2,155.5634919,110,220,low_to_high,146.9211807,D3,0.9741129342,TRUE,1.046645955,146.484375,D3,1,D3,146.4844,D3,0.6951254979,D3,146.484375,D3,1,29.2969,B♭0,0.6547932478,D3,4,4.594732872,0.2377626066,6,"1:146.5, 2:293.0, 3:439.5, 4:587.4, 5:733.9, 6:879.6",0,,TRUE,D3,146.9211807,146.9211807,D3,0.9741129342,1.046645955,D3,146.484375,2.2,fft_band_selected_in_yin_candidates,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,"G1, D2, D3"
band_row,D3,50,146.832384,3,311.1269837,220,440,low_to_high,276.0779572,C♯4,0,TRUE,1093.086616,246.09375,B3,1,D3,146.4844,D3,0.6951254979,D3,292.2363281,D4,1,145.9588,D3,0.8606297873,,0,1.241355273,0.0327331809,6,"1:292.2, 2:584.5, 3:877.4, 4:1169.7, 5:1319.8, 6:1625.2",0,,FALSE,,,,,,,D3,146.484375,2.2,fft_band_selected_in_yin_candidates,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,"G1, D2, D3"
band_row,D3,50,146.832384,4,622.2539674,440,880,high_to_low,626.6934204,E♭5,0,TRUE,2512.307587,587.4023438,D5,1,D3,146.4844,D3,0.6951254979,D3,594.7265625,D5,0.2645061806,146.4146,D3,0.9806882688,,0,1.113441982,0.001683664914,6,"1:594.7, 2:1319.8, 3:1776.1, 4:2540.8, 5:3169.9, 6:3666.5",0,,FALSE,,,,,,,D3,146.484375,2.2,fft_band_selected_in_yin_candidates,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,"G1, D2, D3"
band_row,D3,50,146.832384,1,77.78174593,55,110,low_to_high,73.33140564,D2,0.9742717133,TRUE,-1202.00051,70.3125,C♯2,0.218368796,D3,146.4844,D3,0.6951254979,D3,70.3125,C♯2,0.2092275393,24.4141,G0,0.6235537822,,0,3.016138177,0.1875922408,6,"1:70.3, 2:146.5, 3:215.3, 4:293.0, 5:351.6, 6:439.5",1,2:D3,TRUE,D2,73.33140564,73.33140564,D2,0.9742717133,-1202.00051,D3,146.484375,2.2,fft_band_selected_in_yin_candidates,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,"G1, D2, D3"
summary,D3,50,146.832384,,,,,,,,,,,,,,D3,146.4844,D3,0.6951254979,D3,,,,,,,,,,,,,,,,,,,,,,D3,146.484375,2.2,fft_band_selected_in_yin_candidates,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,D3,146.9211807,4.594732872,candidate_consolidation,"G1, D2, D3"
band_row,E♭3,51,155.5634919,2,155.5634919,110,220,low_to_high,155.5164261,E♭3,0.976927617,TRUE,-0.5238645601,155.2734375,E♭3,1,E♭3,26.5195,G♯0,0.5337172893,G♯0,155.2734375,E♭3,1,25.8789,G♯0,0.6908607054,,3,4.090616754,0.2471479891,6,"1:155.3, 2:310.5, 3:465.8, 4:621.8, 5:777.8, 6:933.8",1,2:E♭4,TRUE,E♭3,155.5164261,155.5164261,E♭3,0.976927617,-0.5238645601,E♭3,155.2734375,2.2,fft_band_selected_in_yin_candidates,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,"G♯1, E♭3, E♭2"
band_row,E♭3,51,155.5634919,3,311.1269837,220,440,low_to_high,306.7896118,E♭4,0.2741714332,TRUE,1175.695331,310.546875,E♭4,1,E♭3,26.5195,G♯0,0.5337172893,G♯0,310.546875,E♭4,1,154.5724,E♭3,0.9109237859,,2,1.9663035,0.1051847363,6,"1:310.5, 2:621.8, 3:933.8, 4:1247.3, 5:1563.7, 6:1883.1",0,,FALSE,,,,,,,E♭3,155.2734375,2.2,fft_band_selected_in_yin_candidates,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,"G♯1, E♭3, E♭2"
band_row,E♭3,51,155.5634919,4,622.2539674,440,880,high_to_low,678.0380554,E5,0,TRUE,2548.635269,621.8261719,E♭5,1,E♭3,26.5195,G♯0,0.5337172893,G♯0,665.7714844,E5,1,155.204,E♭3,0.9608452454,,1,1.518232045,0.005045287645,6,"1:665.8, 2:1405.5, 3:2043.5, 4:2861.6, 5:3366.9, 6:4059.8",0,,FALSE,,,,,,,E♭3,155.2734375,2.2,fft_band_selected_in_yin_candidates,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,"G♯1, E♭3, E♭2"
band_row,E♭3,51,155.5634919,0,38.89087297,27.5,55,low_to_high,51.79224396,G♯1,0.9856820841,TRUE,-1904.034663,54.93164063,A1,0.6668772234,E♭3,26.5195,G♯0,0.5337172893,G♯0,54.19921875,A1,0.3853402639,16.8457,C♯0,0.5309174623,,0,3.144512373,0.1391814048,6,"1:54.2, 2:101.1, 3:155.3, 4:210.2, 5:254.9, 6:310.5",1.3,"3:E♭3, 6:E♭4",TRUE,G♯1,51.79224396,51.79224396,G♯1,0.9856820841,-1904.034663,E♭3,155.2734375,2.2,fft_band_selected_in_yin_candidates,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,"G♯1, E♭3, E♭2"
band_row,E♭3,51,155.5634919,1,77.78174593,55,110,low_to_high,77.7016449,E♭2,0.9766380929,TRUE,-1201.783774,71.04492188,C♯2,0.3619666104,E♭3,26.5195,G♯0,0.5337172893,G♯0,73.97460938,D2,0.137037435,25.3906,G♯0,0.5491033223,,0,3.032810717,0.1798817857,6,"1:74.0, 2:155.3, 3:235.8, 4:310.5, 5:410.9, 6:465.8",1.7,"2:E♭3, 4:E♭4",TRUE,E♭2,77.7016449,77.7016449,E♭2,0.9766380929,-1201.783774,E♭3,155.2734375,2.2,fft_band_selected_in_yin_candidates,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,"G♯1, E♭3, E♭2"
summary,E♭3,51,155.5634919,,,,,,,,,,,,,,E♭3,26.5195,G♯0,0.5337172893,G♯0,,,,,,,,,,,,,,,,,,,,,,E♭3,155.2734375,2.2,fft_band_selected_in_yin_candidates,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,E♭3,155.5164261,4.090616754,candidate_consolidation,"G♯1, E♭3, E♭2"
band_row,E3,52,164.8137785,2,155.5634919,110,220,low_to_high,164.6018906,E3,0.9792820242,TRUE,-2.227141081,164.7949219,E3,1,E3,164.3624,E3,0.8838344822,E3,164.7949219,E3,1,164.379,E3,0.7938868707,E3,5,4.973298446,0.2437184411,6,"1:164.8, 2:328.9, 3:493.7, 4:658.4, 5:824.0, 6:988.8",0,,TRUE,E3,164.6018906,164.6018906,E3,0.9792820242,-2.227141081,E3,164.7949219,2.2,fft_band_selected_in_yin_candidates,E3,164.6018906,4.973298446,candidate_consolidation,E3,164.6018906,4.973298446,candidate_consolidation,E3,164.6018906,4.973298446,candidate_consolidation,"A1, E3, E2"
band_row,E3,52,164.8137785,3,311.1269837,220,440,low_to_high,368.826355,F♯4,0.4218692576,TRUE,1394.52587,393.3105469,G4,0.9511870229,E3,164.3624,E3,0.8838344822,E3,356.6894531,F4,0.2196738155,164.3692,E3,0.9208641715,,0,1.441204309,0.005181397864,6,"1:356.7, 2:758.8, 3:1155.0, 4:1489.7, 5:1826.7, 6:2338.6",0,,FALSE,,,,,,,E3,164.7949219,2.2,fft_band_selected_in_yin_candidates,E3,164.6018906,4.973298446,candidate_consolidation,E3,164.6018906,4.973298446,candidate_consolidation,E3,164.6018906,4.973298446,candidate_consolidation,"A1, E3, E2"
